cowcode,year,bmr_casename,bmr_country,qoa_con,qoa_exesel,qoa_exeterm,qoa_exextermcha,qoa_exesuc,qoa_rulcoa,qoa_electype,qoa_emb,qoa_electime,qoa_fpelec,qoa_legsel,qoa_legpar,qoa_sysparty,qoa_copfor,qoa_advcon,qoa_terror,qoa_highrep,qoa_lowrep,qoa_defect,qoa_killed,qoa_opppri,qoa_oppexit,qoa_opplaw,qoa_oppreg,qoa_oppcoop,qoa_elecbuy,qoa_elecint,qoa_elecpro,qoa_provio,qoa_cs,qoa_anti-cs,qoa_youth,qoa_youtharm,qoa_youthelec,qoa_veteran,qoa_veteranarm,qoa_veteranelec,qoa_auxgro,qoa_colinfo1,qoa_colinfo2,qoa_cen,qoa_intcen,qoa_troll,qoa_respond,qoa_anticorr,qoa_gongo,qoa_pubins,qoa_dmon,qoa_dmonfake,qoa_polcor,qoa_excor,qoa_pscor,qoa_milexp,qoa_taxrev,qoa_fdi,qoa_foraid,qoa_gdppc,qoa_inflation,qoa_unemploy,qoa_edu,qoa_health,qoa_hr,qoa_unhrc,qoa_unscr,qoa_sanctions,qoa_unscv,qoa_imon,_qoa_imonfake,qoa_parall,qoa_prfirm,qoa_think,qoa_radio,qoa_tv
816,2002,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,1,0.33,0,-9,1,0.5,0,1,0,0.62,0.50,0.07,-9,-9,-9,-9,-9,-9,0,0.25,0.5,1,-9,0.44,0.83,1,0,0,1,0,0,1,1,1,0.75,0.25,0,0.4,0.5,1,0,1,0,0.33,0.33,0.33,-9,1,1,0,1,0,1,-9,0,0.6,1,1,1,-9,0,0,1,1,0,1,1
816,2003,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0,-9,1,0.5,0,1,0,0.5,0.50,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.44,0.83,1,0,-9,1,0,-9,1,1,1,0.75,0.25,0,0.4,0.5,1,0,-9,-9,0.33,0.33,0.33,1,1,1,1,1,0,0,-9,1,0.6,1,1,1,-9,-9,-9,1,1,0,1,1
816,2004,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0,-9,1,0.5,0,1,0,0.5,0.38,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.44,0.83,1,0,-9,1,0,-9,1,1,1,0.75,0.25,0,0.4,0.5,1,0,-9,-9,0.33,0.33,0.33,0,1,1,0,1,0,1,-9,1,0.6,0,1,1,-9,-9,-9,1,1,0,1,1
816,2005,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0,-9,1,0.5,0,1,0,0.5,0.63,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.44,0.83,1,0,-9,1,0,-9,1,1,1,0.75,0.25,0,0.4,0.5,1,0,-9,-9,0.33,0.33,0.33,0,0,1,0,1,0,0,-9,1,0.6,0,1,1,-9,-9,-9,1,1,0,1,1
816,2006,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.62,0.50,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.44,0.83,1,0,-9,1,0,-9,1,1,1,0.75,0.75,0,0.4,0.5,1,0,-9,-9,0.33,0.33,0.33,1,1,1,0,1,0,0,-9,1,0.6,0,1,1,-9,-9,-9,1,1,0,1,1
816,2007,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,1,0.33,0.5,-9,1,0.5,0,1,0,0.62,0.38,0.07,-9,-9,-9,-9,-9,-9,0,0.25,0.5,1,-9,0.44,0.83,1,0,0,1,0,0,1,1,1,0.75,0.75,0,0.4,0.5,1,0,1,0,0.33,0.33,0.33,1,0,1,1,1,0,1,-9,1,0.5,0,1,1,-9,0,0,1,1,0,1,1
816,2008,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.5,0.25,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.44,0.83,1,0,-9,1,0,-9,1,1,1,0.75,0.75,0,0.4,0.5,1,0,-9,-9,0.33,0.33,0.33,0,1,1,0,1,0,1,1,0,0.5,0,1,1,-9,-9,-9,1,1,0,1,1
816,2009,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.62,0.50,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.44,0.17,1,0,-9,1,0,-9,1,1,1,0.75,0.75,0,0.4,0.5,1,0,-9,-9,0.33,0.33,0.33,1,0,0,1,1,0,0,0,1,0.5,0,1,1,-9,-9,-9,1,1,0,1,1
816,2010,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.62,0.38,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.44,0.42,1,0,-9,1,0,-9,1,1,1,0.75,0.75,0,0.4,0.5,1,0,-9,-9,0.33,0.33,0.33,1,1,1,0,1,0,1,1,1,0.5,0,1,1,-9,-9,-9,1,0,0,1,1
816,2011,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,1,0.33,0.5,-9,1,0.5,0,1,0,0.62,0.38,0.07,-9,-9,-9,-9,-9,-9,0,0.25,0.25,1,-9,0.44,0.42,1,0,0,1,0,0,1,1,1,0.75,0.75,1,0.4,0.5,1,0,1,0,0.33,0.33,0.33,0,1,0,1,1,0,1,0,0,0.5,0,1,1,-9,0,0,1,0,0,1,1
816,2012,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.5,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.40,0.58,1,0,-9,1,0,-9,1,1,1,0.75,0.75,1,0.4,0.5,1,0,-9,-9,0.33,0.33,0.33,1,0,1,0,1,0,1,1,1,0.5,0,1,1,-9,-9,-9,1,0,1,1,1
816,2013,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.5,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.38,0.58,1,0,-9,1,0,-9,1,1,1,0.75,0.75,1,0.4,0.5,1,0,-9,-9,0.66,0.66,0.66,1,0,1,0,1,0,0,0,1,0.5,0,1,1,-9,-9,-9,1,1,1,1,1
816,2014,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.5,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.38,0.58,1,0,-9,1,0,-9,1,1,1,0.75,0.75,1,0.4,0.5,1,0,-9,-9,0.66,0.66,0.66,1,-9,1,0,1,0,1,-9,0,0.5,1,1,1,-9,-9,-9,1,1,1,1,1
816,2015,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.66,0.5,-9,1,0.5,0,1,0,0.5,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.38,0.58,1,0,-9,1,0,-9,1,1,1,0.75,0.75,1,0.4,0.5,1,0,-9,-9,0.66,0.66,0.66,1,-9,1,0,1,1,0,-9,0,0.66,1,1,1,-9,-9,-9,1,0,1,1,1
820,1975,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,-9,-9,-9,1,1,0,1,0,0,1,-9,-9,-9,-9,0.27,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,0,-9,-9,0.66,0.66,0.66,1,-9,0,1,1,0,-9,-9,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1976,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.62,-9,-9,1,1,0,1,0,0,1,-9,-9,-9,-9,0.27,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,0,-9,-9,0.66,0.66,0.66,0,-9,1,0,0,0,-9,-9,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1977,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.62,-9,-9,1,1,0,1,0,0,1,-9,-9,-9,-9,0.27,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,0,-9,-9,0.66,0.66,0.66,1,-9,1,1,0,0,-9,-9,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1978,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,1,0.66,0.5,1,1,1,0,1,0,0.5,-9,-9,0,1,0,1,0,0,1,0.75,0.5,1,-9,0.27,0,1,0,1,1,0,0,0.5,0,0,0,-9,0,0.4,0,0,0,1,0,0.66,0.66,0.66,0,-9,1,1,0,0,-9,-9,-9,0,0,1,1,-9,0,0,0,1,0,1,1
820,1979,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.5,-9,-9,1,1,0,1,0,0,1,-9,-9,-9,-9,0.27,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,0,-9,-9,0.66,0.66,0.66,0,-9,1,1,1,0,-9,1,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1980,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.75,-9,-9,1,1,0,1,0,0,1,-9,-9,-9,-9,0.42,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,0,-9,-9,0.66,0.66,0.66,1,-9,1,1,0,0,-9,1,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1981,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.62,0.63,0.57,1,1,0,1,0,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,0,-9,-9,0.66,0.33,0.33,1,-9,1,1,1,0,-9,1,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1982,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,1,0.66,0.5,1,1,1,0,1,0,0.75,0.75,0.50,1,1,1,1,0,0,1,0.75,0.5,1,-9,0.40,0,1,0,1,1,0,0,0.5,0,0,0,-9,0,0.4,0,0,0,1,0,0.66,0.33,0.33,0,-9,1,0,0,0,-9,1,-9,0,0,1,1,-9,0,0,0,1,0,1,1
820,1983,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.62,0.88,0.64,1,1,1,1,0,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,1,-9,-9,0.66,0.33,0.33,0,-9,0,1,1,0,-9,-9,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1984,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.75,0.75,0.43,1,1,1,1,0,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,1,-9,-9,0.66,0.33,0.33,0,-9,0,1,1,0,-9,0,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1985,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.62,0.75,0.64,1,1,1,1,0,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,1,-9,-9,0.66,0.33,0.33,0,-9,0,0,0,1,-9,1,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1986,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,1,0.66,0.5,1,1,1,0,1,0,0.75,0.75,0.57,1,1,1,1,0,0,1,0.75,0.5,1,-9,0.40,0,1,0,1,1,0,0,0.5,0,0,0,-9,0,0.4,0,0,1,1,0,0.66,0.33,0.33,0,-9,0,1,0,1,-9,1,-9,0,0,1,1,-9,1,0,0,1,0,1,1
820,1987,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.75,0.63,0.43,1,1,0,1,0,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,1,-9,-9,0.66,0.33,0.33,1,-9,0,1,1,1,-9,0,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1988,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.75,0.63,0.64,1,1,0,1,0,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,1,-9,-9,0.33,0.33,0.33,0,-9,1,0,0,0,-9,-9,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1989,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.75,0.75,0.64,0,1,0,1,0,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,1,-9,-9,0.33,0.33,0.33,1,-9,1,1,0,0,-9,-9,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1990,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,1,0.66,0.5,1,1,1,0,1,0,0.75,0.38,0.50,0,1,1,1,0,0,1,1,0.25,1,-9,0.40,0,1,0,1,1,0,0,0.5,0,0,0,-9,0,0.4,0,0,1,1,0,0.33,0.33,0.33,0,-9,1,1,1,0,-9,-9,-9,0,0,1,1,-9,1,0,0,1,0,1,1
820,1991,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.62,0.63,0.50,1,1,1,1,1,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,1,-9,-9,0.33,0.33,0.33,1,-9,1,0,0,0,1,-9,-9,0,0,1,1,-9,-9,-9,0,1,0,1,1
820,1992,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.75,0.75,0.43,1,1,1,1,0,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,1,-9,-9,0.33,0.33,0.33,0,-9,1,0,0,0,0,0,-9,0,0,1,1,-9,-9,-9,0,0,0,1,1
820,1993,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.87,0.75,0.43,1,1,1,1,0,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,1,-9,-9,0.33,0.33,0.33,0,-9,1,0,0,0,0,0,-9,0,1,1,1,-9,-9,-9,0,0,0,1,1
820,1994,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.75,0.63,0.28,1,1,1,1,0,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,0,0.4,0,0,1,-9,-9,0.33,0.33,0.33,0,-9,0,0,0,0,1,1,-9,0.1,1,1,1,-9,-9,-9,0,0,0,1,1
820,1995,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,1,0.66,0.5,1,1,1,0,1,0,0.62,0.63,0.43,1,1,1,1,0,0,1,1,0.25,1,-9,0.40,0,1,0,1,1,0,0,0.5,0,0,0,-9,0,0.4,0,0,1,1,0,0.33,0.33,0.33,0,-9,0,1,0,0,1,0,-9,0.3,1,1,1,-9,0,0,0,1,0,1,1
820,1996,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.75,0.88,0.36,1,1,1,1,0,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,1,0.4,0,0,1,-9,-9,0.33,0.33,0.33,0,1,1,0,0,0,1,1,-9,0.3,1,1,1,-9,-9,-9,0,1,0,1,1
820,1997,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.75,0.63,0.28,1,1,1,1,0,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,-9,1,0.4,1,0,1,-9,-9,0.33,0.33,0.33,0,1,1,1,0,0,1,0,-9,0.3,1,1,1,-9,-9,-9,0,1,0,1,1
820,1998,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.5,0.63,0.36,1,1,1,1,1,0,1,-9,-9,-9,-9,0.40,0,1,0,-9,1,0,-9,0.5,0,0,0,0.25,1,0.4,1,0,1,-9,-9,0.33,0.33,0.33,0,0,0,1,1,0,0,-9,-9,0.3,1,1,1,-9,-9,-9,0,1,0,1,1
820,1999,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,1,0.66,0.5,1,1,1,0,1,0,0.75,0.63,0.28,0,1,1,1,1,0,1,1,0.25,1,-9,0.54,0,1,0,1,1,0,0,0.5,0,0,0,0.25,1,0.4,1,0,1,1,0,0.33,0.33,0.33,1,0,1,0,0,0,0,1,-9,0.3,0,1,1,-9,0,0,0,1,0,1,1
820,2000,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.75,0.25,0.36,1,1,0,1,1,0,1,-9,-9,-9,-9,0.62,0,1,0,-9,1,0,-9,0.5,1,0,0,0.25,1,0.4,1,0,1,-9,-9,0.33,0.33,0.33,0,0,0,0,0,1,1,1,1,0.3,0,1,1,-9,-9,-9,0,1,0,1,1
820,2001,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.75,0.63,0.36,1,1,0,1,0,0,1,-9,-9,-9,-9,0.62,0,1,0,-9,1,0,-9,0.5,1,0,0,0.25,1,0.4,1,1,1,-9,-9,0.33,0.33,0.33,1,1,1,0,0,1,0,1,1,0.3,1,1,1,-9,-9,-9,0,1,1,1,1
820,2002,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.62,0.75,0.28,1,1,0,1,0,0,1,-9,-9,-9,-9,0.62,0,1,0,-9,1,0,-9,0.5,1,0,0,0.25,1,0.4,1,1,1,-9,-9,0.33,0.33,0.33,1,0,1,1,1,1,1,1,0,0.3,1,1,1,-9,-9,-9,0,1,1,1,1
820,2003,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.62,0.63,0.21,1,1,0,1,0,0,1,-9,-9,-9,-9,0.65,0,1,0,-9,1,0,-9,0.5,1,0,0,0.25,1,0.4,1,1,1,-9,-9,0.33,0.33,0.33,1,0,1,1,1,1,0,1,1,0.3,1,1,1,-9,-9,-9,0,1,1,1,1
820,2004,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,1,0.66,0.5,1,1,1,0,1,0,0.62,0.50,0.28,1,1,0,1,0,0,1,1,0.5,1,-9,0.65,0,1,0,1,1,0,0,0.5,1,0,0.75,0.25,1,0.8,1,1,1,1,0,0.33,0.33,0.33,0,0,1,1,1,1,1,0,0,0.3,0,1,1,-9,0,0,0,1,1,1,1
820,2005,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0.5,-9,1,1,0,1,0,0.62,0.63,0.21,1,1,1,1,0,0,1,-9,-9,-9,-9,0.65,0,1,0,-9,1,0,-9,0.5,1,0,0.75,0.25,1,0.8,1,1,1,-9,-9,0.33,0.33,0.33,0,0,0,0,0,0,1,-9,0,0.3,1,1,1,-9,-9,-9,0,1,1,1,1
820,2006,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0,-9,1,1,0,1,0,0.62,0.50,0.28,1,1,1,1,0,0,1,-9,-9,-9,-9,0.67,0,1,0,-9,1,0,-9,0.5,1,0,0.75,0.25,1,0.8,1,1,1,-9,-9,0.33,0.33,0.33,0,0,1,1,1,0,1,0,1,0.3,1,1,1,-9,-9,-9,0,1,0,1,1
820,2007,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0,-9,1,1,0,1,0,0.62,0.50,0.28,1,1,1,1,0,0,1,-9,-9,-9,-9,0.67,0,1,0,-9,1,0,-9,0.5,1,0,0.75,0.25,1,0.8,1,1,1,-9,-9,0.33,0.33,0.33,1,0,1,0,0,0,1,0,1,0.3,1,1,1,-9,-9,-9,0,1,0,1,1
820,2008,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,1,0.66,0,1,1,1,0,1,0,0.75,0.50,0.14,0,1,1,1,1,0,1,0.75,0.5,0,0,0.69,0,1,0,1,1,0,0,0.5,1,0,0.75,0.25,1,0.8,1,1,1,1,0,0.33,0.33,0.33,0,1,0,0,0,0,0,0,0,0.3,1,1,1,-9,0,0,0,1,0,1,1
820,2009,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0,-9,1,1,0,1,0,0.75,0.63,0.28,1,1,1,1,1,1,1,-9,-9,-9,-9,0.68,0,1,0,-9,1,0,-9,0.5,1,0,0.75,0.25,1,0.8,1,1,1,-9,-9,0.33,0.33,0.33,1,1,0,0,1,1,0,1,1,0.3,1,1,1,-9,-9,-9,0,1,0,1,1
820,2010,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0,-9,1,1,0,1,0,0.75,0.63,0.21,1,1,1,1,1,0,1,-9,-9,-9,-9,0.65,0,1,0,-9,1,0,-9,0.5,1,0,0.75,0.25,1,0.8,1,1,1,-9,-9,0.33,0.33,0.33,0,0,1,0,0,1,1,0,0,0.36,1,1,1,-9,-9,-9,0,1,0,1,1
820,2011,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0,-9,1,1,0,1,0,0.62,0.38,0.21,1,1,1,1,1,0,1,-9,-9,-9,-9,0.62,0,1,0,-9,1,0,-9,0.5,1,0,0.75,0.25,1,0.8,1,1,1,-9,-9,0.33,0.33,0.33,1,1,1,1,1,0,1,1,1,0.36,1,1,1,-9,-9,-9,0,1,0,1,1
820,2012,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0,-9,1,1,0,1,0,0.62,-9,-9,1,1,1,0,1,1,1,-9,-9,-9,-9,0.62,0.08,1,0,-9,1,0,-9,0.5,1,0,0.75,0.25,1,0.8,1,1,1,-9,-9,0.33,0.33,0.33,0,1,0,0,1,1,1,0,1,0.36,1,1,1,-9,-9,-9,0,1,0,1,1
820,2013,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,1,0.66,0,1,1,1,0,1,0,0.75,-9,-9,1,1,1,1,1,1,1,0.75,0.5,0,0,0.66,0.08,1,0,1,1,0,0,0.5,1,0,0.75,0.25,1,0.8,1,1,1,1,0,0.66,0.33,0.66,1,0,1,0,0,0,0,0,1,0.36,1,1,1,-9,0,0,0,1,0,1,1
820,2014,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.66,0,-9,1,1,0,1,0,0.5,-9,-9,1,1,1,1,1,1,1,-9,-9,-9,-9,0.66,0.08,1,0,-9,1,0,-9,0.5,1,0,0.75,0.25,1,0.8,1,1,1,-9,-9,0.66,0.33,0.66,0,0,0,1,1,0,1,0,1,0.36,0,1,1,-9,-9,-9,0,1,0,1,1
820,2015,Malaysia 57-NA,Malaysia,0.33,0.5,0.8,-9,1,1,-9,0.33,0,-9,1,1,0,1,0,0.5,-9,-9,1,1,0,1,1,0,0,-9,-9,-9,-9,0.66,0.08,1,0,-9,1,0,-9,0.5,1,0,0.75,0.25,1,0.8,1,1,1,-9,-9,0.66,0.33,0.66,1,0,0,0,0,0,0,0,1,0.36,0,1,1,-9,-9,-9,0,1,0,1,1
830,1975,Singapore 65-NA,Singapore,1,0.5,0.8,-9,1,-9,-9,0.66,0.5,-9,1,0.5,0,1,0,-9,-9,-9,1,1,0,1,0,0,0,-9,-9,-9,-9,0.39,0,0,0,-9,0,0,-9,0,1,0,0.75,-9,0,0.4,0.5,0,0,-9,-9,1,1,1,1,1,0,0,1,0,-9,1,-9,0,0,1,1,-9,-9,-9,0,0,0,0,0
830,1976,Singapore 65-NA,Singapore,1,0.5,0.8,-9,1,-9,1,0.66,0.5,-9,1,0.5,0,1,0,0.62,-9,-9,1,1,0,1,1,0,0,0.25,0.5,1,-9,0.39,0,0,0,0,0,0,0,0,1,0,0.75,-9,0,0.4,0.5,0,0,0,0,1,1,1,1,0,0,0,1,1,-9,1,-9,0,0,1,1,-9,0,0,0,0,0,0,0
830,1977,Singapore 65-NA,Singapore,1,0.5,0.8,-9,1,-9,-9,0.66,0.5,-9,1,0.5,0,1,0,0.62,-9,-9,1,1,0,1,0,0,0,-9,-9,-9,-9,0.39,0,0,0,-9,0,0,-9,0,1,0,0.75,-9,0,0.4,0.5,0,0,-9,-9,1,1,1,1,1,1,0,1,0,-9,0,-9,0,0,1,1,-9,-9,-9,0,0,0,0,0
830,1978,Singapore 65-NA,Singapore,1,0.5,0.8,-9,1,-9,-9,0.66,0.5,-9,1,0.5,0,1,0,0.62,-9,-9,1,1,0,1,0,0,0,-9,-9,-9,-9,0.39,0,0,0,-9,0,0,-9,0,1,0,0.75,-9,0,0.4,0.5,0,0,-9,-9,1,1,1,0,0,1,0,1,0,-9,0,-9,0,0,1,1,-9,-9,-9,0,0,0,0,0
830,1979,Singapore 65-NA,Singapore,1,0.5,0.8,-9,1,-9,-9,0.66,0.5,-9,1,0.5,0,1,0,0.5,-9,-9,1,1,0,1,1,0,0,-9,-9,-9,-9,0.39,0,0,0,-9,0,0,-9,0,1,0,0.75,-9,0,0.4,0.5,0,0,-9,-9,1,1,1,0,1,1,0,1,0,-9,0,-9,0,0,1,1,-9,-9,-9,0,0,0,0,0
830,1980,Singapore 65-NA,Singapore,1,0.5,0.8,-9,1,-9,1,0.66,0.5,-9,1,0.5,0,1,0,0.5,-9,-9,1,1,0,1,1,0,0,0,0.5,1,-9,0.39,0,0,0,0,0,0,0,0,1,0,0.75,-9,0,0.4,0.5,0,0,0,0,1,1,1,0,1,1,1,1,0,-9,1,-9,0,0,1,1,-9,0,0,0,0,0,0,0
830,1981,Singapore 65-NA,Singapore,1,0.5,0.8,-9,1,-9,-9,0.66,0.5,-9,1,0.5,0,1,0,0.62,0.75,0.50,1,1,0,1,0,0,0,-9,-9,-9,-9,0.39,0,0,0,-9,0,0,-9,0,1,0,0.75,-9,0,0.4,0.5,0,0,-9,-9,1,1,1,1,1,1,1,1,0,-9,1,-9,0,0,1,1,-9,-9,-9,0,0,0,0,0
